text,label
נתניהו מ נובל עכשיו נתפס לכבוד נשיא ה מדינה ראובן ריבלין אם מי ש הוא צריך להיות ב בית ה סוהר זה לא פואד לא אולמרט ו לא ריבלין זה רק נתניהו ה נהנתן ש הביא את סטנלי פישר ו העלימו יחדיו 40 מיליארד דולר נתניהו דרדר את ה מדינה כלכלית ו ביטחונית למה נתניהו מבקש שוב הפסקת אש ו מסכים ב כול פעם מחדש ל הפסקת אש ש מופרת ב כול פעם הפסקת אש חדשה בעקבות הפסקת אש ש הופרה אין ספור פעמים ביבי התפטר ל אתה מעל אנחנו אתה לא ב רמה לנהל מדינה אתה רק רברבן ש מדבר בלי סוף ללא כיסוי,0
"ב ה הצלחה , מי יתן ו תוכל לאחות את ה קרעים ב ה עם ו לסייע ב מיגור ה שחיתות .",1
ה איש ה נכון ב ה מקום ה נכון ב הצלחה איש יקר,1
מזל טוב כבוד ה נשיא ! עלה ו ה צלח ו יהי ה שם עמך .,1
בושה לקרוא את ה תגובות פה .. תלמדו מה זו דמוקרטיה,1
ה יחס של ה מדינה אליהם מזלזל גם ב ה פן ה בטחוני ו גם ב ה פן ה כלכלי . מידע אישי עדיין אין הנחיות ברורות לגבי תשלום משכורת יולי אפילו ל תושבי עוטף עזה ש הונחו לעזוב את בתיהם . כ נשיא ה מדינה אתה חייב להתעסק ב זה קח ל ה שיחה את שר ה אוצר ו שר ה כלכלה ו תפציר ב הם להוציא הנחיות כתובות ו ברורות ל ה מעסיקים איך ו כמה עליהם לשלם ל ה עובדים .,0
קברניות,1
שבת שלום ל אתה כבוד נשיא ה מדינה ה בא . ו למרות ה כל תנהג כ ה נשיא ו תשכח את מה ש עשו גורמים ב ה ממשלה .,1
ברכות ו הצלחה ב השגת ה מטרה,1
המנייאק,1
ז בוטינסקי .. עוד דת חד שה ..,0
נכון . אין מקום ל גזענות . אבל כבוד ה נשיא אם אתה מגנה הסתה ו גזענות מ צד אחד גנה גם מ ה צד ה שני . ה אינטיפדה ה שלישית כבר כאן ב מלוא אבנייה ו פיגועייה..ולא שומעים גינוי מ צדך או משום גוף ממשלתי !,0
אתה בטוח ש אתה יודע מה זה שמאלני ?,0
אכן אין מישהו ש ראוי יותר מ מך ל תפקיד ה נשיא של אני מאחלת ל אתה המון הצלחה ו אל דאגה מלאכתם של צדיקים נעשית ב יידי אחרים עלה ו ה צלח באמת מגיע ל אתה .,1
אתה תצליח לא פחות מ קודמך,1
"ב ה שלום ו ברכה לכבוד ראש ה ממשלה , אנו קוראים ב כל עיתון אחד ה ילדים ה חטופים התקשר ל ה משטרה , לאחר כמה שניות מ ה חטיפה ו אמר נחטפנו ! ה דיווח ה ראשוני ש התקבל ב מוקד 100 של ה משטרה היה ב ה יום חמישי ב שעה 22 25 . ה משטרה לא דיווחה על כך ל צה ל ו ל שב כ ! תגובת ה משטרה נטפל ב ה תקלה ב בוא ה יום .. אז ככה מעבר ל ה תקלה ה קטלנית של ה משטרה כמו ב מכונית ש התדרדרה ב טבריה עם 6 הרוגים .. , חמורה עוד יותר ה תגובה ! הרי ב אותה שנייה ש מקבלים כ ה זה דיווח , ה משטרה חייבת לדעת מיד ! מה מספר ה טלפון , ל מי זה שייך , מה מיקום ה נחטפים , ו לשלוח מיד כוחות להציל את הם !! לא עשו כלום !! אנו מבקשים מ כבודו להתערב מיד ב ה נדון , ו ל פתר כל אחראי ל מחדלי ה משטרה ש ל צערינו הם יום יומיים !! ו כמובן לוודא ש ה טיפול תוקן מיד !! זו אחריות מפכ ל ה משטרה ו אחריותו ה מידית ! ו ה סיבה היא פשוטה ! מה יקרה אם ח ח יתקשרו עוד חמש דקות ו יגידו נחטפנו ?!? משטרת חלם תטפל ב בוא ה יום ?!? ל טיפולך ה דחוף !! עם ישראל ה מודאג מ התנהלותך ו של ה משטרה עד מאוד ו עלול לשלם ב חיי אדם ח ח כמו ב ה אותה תאונה ב טבריה ז ל !! עד מתי בנימין !?",0
ב ה בוקר טוב ו שמח בוקר מאיר ו מואר ב הצלחה רבה ..,1
אמן כן יהי רצון .,1
תתבייש ל אתה נותן ל גיטמציה ל העצמת ה אויב בתוך אנחנו ! הרי זה ברור ש היא הולכת ל ה חיים של ה שפלות מכות ו ב זיונות . אכזבת את אני,0
יש על אתה אור מיוחד .. ה את אתה ..,1
רובי מזל טוב . אתה ה אדם ה ראוי ה מתאים לייצג אותנו.יישר כח ! תמשיך לכתוב פוסטים .,1
מקסים ו אמיתי ! ב הצלחה ל ידוע ו ל אשתו .. מ ה טרמפיסטית ל מעלית אצל חופש ש כ טר וד ש מ ה מושב .. ב הצלחה ל שניכם !,1
אוהבים את אתה איש ו נשיא יקר .,1
"זה מה ש היה ל ה אנשים ה רציניים הללו לומר על ה איסלם . ו אילו אתה , יהודי ש זכה לראות את ה פער ה אדיר בין ה יהדות ל ה איסלם , כ יתרון ה אור מן ה חושך , תומך ב אמירתך ב איסלומה של יהודיה ו התבוללותה עם בן נכר . האם כ צאצא של משפחת ריבלין ו כ בן ל ה עם ה יהודי אינך מתבייש לקרוא את מה ש כתבת ?? הייתכן שאתה מוכן לתמוך ב התבוללות נורא ש כילתה חלקים מ עמנו ו הביא ל שמד רוחני ש גרר אחרי הוא גם ש מד פיזי רק כדי למצוא חן ב עיני ה ערב רב ו יתר ה מנוכרים ל יהדות !? ראובן רובי ריבלין , אל תביעש את עצמך ו משפחתך ו אל תשכח ש ה קב ה הביא את אתה ל ה תפקיד ה זה כדי ש תוכל לפעול למען שמו ו כבוד עם הוא .",0
תודה ל אתה רובי ש הבאת את ה קול של ה רוב ה שפוי ל קדמת ה ציבוריות ה ישראלית .,1
נשיא יקר של אנחנו . ל ה רגע ה זה חיכיתי ש תזכה . תודה ל בורא עולם ש הכתיר את אתה ל נשיא . אוהבים את אתה .,1
מזל טוב . ו ב הצלחה .,1
קוקסינליות,1
ברכות ל הצלחה !!,1
שבת שלום ל אתה ו ל משפחתך תפוס ש לווה אחרי ימי ה מלחמה ו ב הצלחה ב נשיאות אין אחר טוב מן אתה יחי אדוני ה נשיא,1
"כבוד ה נשיא אתה ב אמת ה נשיא של כולם , מאחל ל אתה הצלחה .",1
שבוע טוב ו מבורך ו חודש טוב ל אתה אדוני ה נשיא ה חדש של אנחנו הרבה בריאות שנים של עשיה ל ה עם ישראל והלואי ו תצליח להחזיר את ה בנים הביתה בריאים ו שלמים עם ה חיילים ה עוסקים ב ה מלאכה .,1
התבעסתי על את לגמרי !!,0
מוסד ה נשיאות מגעיל ו דוחה ההיתי מעדיף ש תפרוש ו תצא עם כבוד,0
לא יאומן .. עצוב,1
"Reuven Rubi Rivlin ראובן רובי ריבלין , ה מנה את אנחנו את אתה !!",1
ישר כח !,1
בהצלחה יא עיניים,0
כל ה כבוד ל אתה נחמה ריבלין סטטוס יפה מאוד של אתה ש יהיה ל אתה חג שבועות שמח !!,1
מקסים מרגש ו יפה ב הצלחה רבה ל נשיאנו ה חדש,1
שבת שלום ל אתה ה נשיא ראובן ריבלין ו ב שורות טובות בע ה ו גם חודש טוב .,1
ש בת שלום ו אולי תעשו סדר ב ירושלים עיר ה קודש ל ה יהודים,1
מגיע ל אתה להיות נשיא ה מדינה !!,1
לפחות אתה מבין מה זה גינויי הסתה מצד מנהיגים .. כל ה כבוד !! ו תעיר גם את חברייך ב כנסת,1
אני נגד התבוללות . כולי תקווה ש היא מבינה את ה משמעות להנשא ל מוסלמי . ו עוד מקווה ש לא תצטרך לבכות ל יד ה אחים ש יסייעו ב ה עדה ב המשך .,0
אמק,1
למה לא שמעתי גינוי על ה טרור ה ערבי ? כבר התחלת להיות ש מעון ?,0
ב הצלחה רבה .,1
רובי ה יקר כמה חכיתי ל ה מעמד ה זה עשיתה ל אני את היום ו את ה שנים ב הצלחה,1
יישר כוחך ! תשובה ל כל מי ש טען ש מוסד ה נשיאות מ יותר ..,1
ב ה הצלחה ב ה תפקיד ה חדש .,1
נקווה ש לא יכנס ל נעליו של שמעון פרס . אלו לא נעלים ש מתאימות ל אזרחי מדינת ישראל . http lamakama.co.il 36171 D7 9E D7 99 D7 94 D7 95 D7 A9 D7 9E D7 A2 D7 95 D7 9F D7 A4 D7 A8 D7 A1 D7 A7 D7 99 D7 A9 D7 95 D7 A8 D7 99 D7 9E D7 99 D7 93 D7 A2 D7 A9 D7 9E D7 A2 D7 95 D7 9F D7 A4 D7 A8 D7 A1 D7 A9 D7 9C D7 90 D7 9E D7 95 D7 A6 D7 90 D7 99 D7 9D D7 91 D7 90 D7 AA D7 A8 D7 99 D7 9D D7 90 D7 97 D7 A8 D7 99 D7 9D,1
אין על אתה רובי איש עם נשמה יהודית אמיתית !,1
"אדון גיא אורן ה נכבד , עם נבחר זה עם גיזען תרצה או לא תרצה ! אני לא אומר ש חובה לשנוא אבל בהחלט ל היות מובדל מאחרים ! ו זה מה ש גרם ל אנחנו לשרוד 3300 שנה עד היום כנגד כל סיכוי סביר אפשרי !",0
איש רגיש ו חמוד ב ה כירה מעולהה תודהה,1
איזה נשיא ! אל אל ישראל !,1
רובי מזל טוב ב רכות ב הצלחה .,1
הרבה ברכות הצלחה . עשית זאת בגדול .,1
רובי הוא ירושלמי ו איש ימין אסלי מגיע ל הוא ו ל אנחנו ש יהיה ה נשיא ה בא,1
איך אפשר לתפוס זאת . ילד יקר יהי זיכרו ב ה רוך . נשיא אהוב ו רגיש אתה,1
חג שמח ל נשיא מדינת ישראל ה בא,1
כבוד ה נשיא נהיה שמאלני,0
"אתה מועמד ראוי , אתה ה ישראלי ה יפה ו מאחלת הצלחה רבה !",1
מזל טוב מגיע ל אתה אוהבים את אתה ב הצלחה,1
אדם כ לבבי ו גם אישתו,1
"נקווה ש רובי ריבלין יהיה נשיא טוב , יקצץ קצת ב תקציב בית ה נשיא ו ידאג לייצג את מדינת ישראל ב ה עולם כמו ש צריך",1
חבל על דרך ה יסורים ש עברת לפני ש נבחרת . אתה ראוי ל כהונת ה נשיא . ב הצלחה,1
הפושעים,1
"אם ה חתונה היתה נערכת ב אמריקה ל אף אחד לא היה איכפת מ ה עניין כי עובדתית זה קרה את היא ש יש זוגות מעורבים ב ה עולם ש אנחנו בכלל לא יודעים עליהם . אם זו ה בחירה של היא ש יבושם ל היא , אם יהיה ל היא טוב או רע זו בעיה של היא . ו ה נשיא ה יקר של אנחנו התכוון בגדול לכבוד ה אדם חירותו ו הוא עוד טען ש לא שינה את היא מה דעתו ה אישית ל צורך ה עניין כך ש אם אנשים לא מבינים את ה כתוב טוב יעשו אם לא יגיבו . סייג ל חוכמה ש תיקה",1
איזה נשיא .. ל תפארת !!,1
"אוהבים את אתה רובי הכי ב ה עולם , גאים ו מברכים ..",1
ב הצלחה כבוד ה נשיא .,1
עדיף לא היית מגיב .. אמנם אתה נשיא מדינת ישראל ו יש ערבי ישראל ו אני מכבדת את הם אך לא מ תפקידך לתמוך ב נישואים מעורבים . יכולת רק להגיב כנגד ה תגובה של ה ציבור אבל תמיכה הנה כנגד זה ש אצה מייצג את ה מדינה ה יהודית ל ה עם ה יהודי ב ה ארץ ישראל ..,0
טוקמק,1
ה יחידי ש יכול ו ראוי אחרי פרס .. ב הצלחה .,1
תודה על דבריך אלה,1
"כל ה כבוד ל רובי ריבלין , נשיא מדינת ישראל !",1
ש ילכו ו יתמעטו דעות ארורות של שנאה עיוורת ו ברבריות כמו אלו ש הוצגו כאן אמן .,1
אדוני ה נשיא החזקתי מן אתה אבל עכשיו כבר לא . אל תשכח אתה יהודי . זה מדינת ה יהודים .,0
"יישר כח ! מוסיף כבוד ל מוסד ה נשיאות ו לכבוד היא ה מתכרסם של מדינת ישראל , ב אמירה ברורה , חזקה ו חד משמעית כנגד ה גזענות . לא רק ז בוטינסקי קידם אמת מוסרית זו , אלא כך אנו קוראים גם ב ה ספר ב ראשית ז ה ס פ ר ת ו ל ד ת א ד ם ב יו ם ב ר א א ל ה ים א ד ם , ב ד מו ת א ל ה ים ע ש ה א תו , ב ז כ ר ו נ ק ב ה ב ר א ם ו י ב ר ך א ת ם , ו י ק ר א א ת ש מ ם א ד ם ב יו ם ה ב ר א ם .",1
